meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.7206801264656825,-0.6438035862068993,-0.4220247058667683,-0.1262152855309281,-0.26600858737221467,-0.5787396753726204,0.017494782957341748,-0.029836368872760755,-0.24303890035386488,0.31094338719254666,0.04175669906389534,-0.03291161726150693,0.2457565909680614,-0.5432002822783342,0.09086688307606894,-0.26222252566094495,0.5944905330691141,-0.5300999371633588,0.29665633614900844,-0.4287756068148897,0.6713825150016843,-0.41229822853089604,0.13353885312960495,-0.38765824437052476,0.49286960571306554,-0.6687128123593581,-0.29396439365041604,-0.15387177610352154,0.30782004307053723,-0.8385394121037069,0.04473389181995008,-0.7659122862567231,0.4490575811599631,-0.3432523366905573,-0.30929537753338765,-0.6668024887431032,pop
-0.6983909648402167,-0.797647288427175,-0.35409624076336665,-0.5835629144174027,-0.06522927309322535,-0.6607695517659473,0.23008260720783347,-0.14604941627182522,-0.10938826606181173,0.08008325634419355,0.07275528053192204,-0.5690691700089606,0.32573935615747945,-0.03153250899945759,-0.46871594500742797,-0.24655378022900032,-0.2527672076020061,-0.7454432480834532,-0.47115072096368,-0.5460902102488889,0.3831917294369702,-0.2211609003239876,-0.3440661443550542,-0.6741634986025441,-0.01931404975982448,-0.204069514292893,-1.0,-0.5459859640198611,-0.2501185472489798,-0.7370590030478718,-0.5528028010909174,-0.8162148267343325,-0.18036570482609193,-0.25276081301480047,-0.42405867157965255,-0.6160131517533053,pop
-0.375621333200561,-0.7158562581546746,-0.03681043383173255,-0.505746700154424,-0.5350589605143674,-0.8418878956443462,0.2934645752588274,-0.475807329064847,0.14298994180750002,-0.13614214883102393,-0.15554051474292252,-0.5652521456472925,0.010962704466815631,-0.644508729584806,-0.20414733864584128,-0.6246295606034797,0.48422262409758127,-0.6968671588036934,-0.08802252257473248,-0.7016407180818329,0.46501861178480686,-0.31471036339193414,0.08957322097054894,-0.5051439483762425,0.15873646969750893,-0.5102055267806903,-0.3487402974468378,-0.03475270277710307,-0.03506407090255104,-0.7147074203487223,0.0654480895197735,-0.6788122880787127,0.3294082914848046,-0.6327380010735146,0.02946221386941035,-0.46034593024269344,pop
-0.7307874231372451,-0.7244707099892991,-0.13908319995970464,-0.1728169580716329,-0.1011221181304025,-0.44022649002654135,0.5006302454940579,-0.4200837124442003,0.2019632996820795,0.3479158911884175,-0.26802316485361555,-0.308338310970518,0.650422213342003,-0.21043802911227505,0.035255773882117536,-0.16623180547135719,0.7464847703388604,-0.8378956975144931,0.09613746402640083,-0.37638908889888145,0.6261980455614164,-0.25775375551178614,0.22773481907285537,-0.1392930408196027,0.39704457815777144,0.009399285466957785,0.42345595558879656,0.4352191982371494,0.2660965320848484,-0.33525918676816246,0.009239123237388333,-0.748924600538193,0.5050886668428698,-0.18360376361124375,0.06184877892687067,-0.3401071423173494,pop
-0.43739367837553,-0.7543272134143943,-0.22369421380778598,-0.5832781481683069,-0.7523686177538806,-0.9579691690494442,0.010665163636856878,-0.5609697754235212,-0.13621011272860217,-0.3268232365811784,-0.035656178764625346,-0.6575619503359316,-0.17682961164846178,-0.45844882075466975,-0.24041746669883207,-0.4946435960399205,0.17238605442902646,-0.672483118875442,0.04097198233690175,-0.5880606105495326,0.40471499576750614,0.09607215145265102,0.29810230394630655,0.0792343637538786,0.5237159987798796,-0.710346964777769,-0.28439416423074265,-0.7459203381622574,-0.02775361614583105,-0.9081415043476959,0.11903958695879324,-0.886073832166006,0.45146145693704465,-0.8491893537259582,0.1017658466614712,-0.8450285912775609,pop
-0.1203166621026166,-0.1419178330983617,0.36243702221317764,-0.031575713215079126,-0.5470478601526674,-0.6165294742983205,0.6409344571911315,-0.5298995349464592,0.5702803031711505,-0.03286385996915486,-0.4197260485681489,-0.3130234804097377,0.34186016172516576,-0.4974706387167259,-0.16340145442397802,-0.3261588507932789,0.272332300722754,-0.6525578754768607,-0.1610555180187075,0.059575319126019766,0.49864109968990833,0.46087148623167074,-0.030552774876921287,-0.11521769021125694,0.6528290751437911,-0.3547567732199921,-0.24971325342537093,-0.09366943983666776,0.29544047302149334,-0.7050971168640844,0.16056577491009835,-0.7897001281331504,0.6272409579792478,-0.4418333724399689,0.18095783655867875,-0.5457999246809491,pop
0.5100699544424803,-0.32089143536611475,0.8139507927477869,-0.4138480673590368,-0.6339275786277745,-0.9142975946462487,0.709509899729974,-0.6752860190843252,0.8791777443124424,-0.49761572588671876,-0.6901608279733449,-0.5046992538437963,0.37943053454324865,-0.6909640265921486,0.007850839154648348,-0.4294301579542653,0.0402442670412733,-0.5711874902804449,-0.3456877264434773,-0.05128399348428281,0.22657549668828905,-0.16872604307761718,-0.21154599542521213,0.5609095341950647,0.7482113817432571,-0.2666982996124523,-0.3463348207618967,-0.3341463229724497,-0.33477255779918735,-0.5869598819766658,-0.2622769144908449,-0.7297685970232194,0.13749368625452937,-0.6199348060118757,-0.28609973040648456,-0.6778791357540979,pop
-0.2551304073622279,-0.4905555386321747,0.2043628273185638,-0.2899032690622657,-0.8506013819862104,-0.9986292788166015,0.5854528404148909,-0.48134807903945065,0.47536269606658377,-0.09006175121250526,-0.2686735505044062,-0.4648035231603187,0.3981319481877616,-0.5100772238281933,-0.12162595817078697,-0.4026393133385978,0.3024165020268337,-0.5691455424159017,-0.36501184374327683,-0.27755987955943406,0.29004829631023055,-0.651181237836752,0.10820902467640804,0.10136845659383797,0.3243818129295013,-0.2809833279862419,-0.08536679645192746,-0.4494919848738912,-0.10080427500325662,-0.8241407821412308,-0.20804622060607822,-0.7808936124118577,0.2934374467559724,-0.7642461136934986,-0.2554488331967445,-0.7342725390965505,pop
-0.2813363539047524,-0.3154002345669511,0.44268362129886496,-0.053202615288467925,-0.448287668738538,-0.5657339551998317,0.8407709816327789,-0.5612183465995084,0.797460352873371,-0.23289043455524305,-0.4120980468695632,-0.5119333916359385,0.7242861584120994,-0.4634812369443648,-0.18046892060563685,-0.3780702839955534,0.479428629560983,-0.7373061468763461,-0.1113333079710938,0.1596935960554675,0.3740977109169662,-0.333262314314843,0.11211744161510012,-0.05221504694707524,0.595762843821912,-0.24368697745949053,0.041230575378073786,-0.14953229443338523,0.04588083277725037,-0.6292310766160372,-0.0014663965618421995,-0.6942492540550235,0.29894165879169243,-0.5996247258219729,-0.08377297903063385,-0.3954734484841218,pop
-0.13809156314570947,-0.3559271359724515,0.2715485150920818,-0.07727169927548916,-0.4932723487380404,-0.639238223099384,0.4831127736001497,-0.3615967383001678,0.4432731577022948,0.11408035369309966,-0.3403546425596742,-0.29459262615466997,0.14941646321633706,-0.24846025060681765,-0.40505570682688985,-0.400221811358928,0.07437093209408525,-0.4633258501841061,-0.1349333041941904,0.35631410059308766,0.3387883864850761,0.1681126675716662,-0.21302940220373268,0.2904000314226396,0.4475343863993453,0.05132472387151332,-0.3188609229831876,-0.11207806833507994,-0.06671993423370942,-0.5970757957882096,-0.054179569316865094,-0.8225985984810519,0.38186196374093934,-0.5284235911044359,-0.19428855623737903,-0.8175816127009465,pop
0.19629565087505285,-0.03705946284005468,0.5393955275250091,-0.008638287835773362,-0.6823518055124018,-0.6609111570993218,0.6692965204893058,-0.5842258640327025,0.7055050476881033,-0.08731105479543044,-0.46608793586093067,-0.41101123853385957,0.19454245861845737,-0.4587736123734316,-0.4223590363528241,-0.4097957075825248,0.28179658717728057,-0.5802722925293411,-0.17980678969693115,-0.3607835116900753,0.3547233634983074,-0.2906677789632961,0.06017892238375529,0.04120225552923795,0.5808894542129484,-0.4122808972547367,-0.25625250052282594,-0.18608988817909533,0.20593504346533537,-0.72461305901299,0.09475397328842958,-0.6845264411039168,0.47882883967756507,-0.49277087926270524,0.07116307319981435,-0.526862903391836,pop
0.5059540109703169,0.007580613052995844,0.6228140177901476,-0.015441745274487273,-0.9594574505563962,-0.7846772695510522,0.5422727728075907,-0.5226303788657941,0.6579966658610199,-0.12308274005887287,-0.6371392782425089,-0.1747550437880756,0.09230526858555596,-0.25151921893690365,-0.19098789293368162,-0.3518956174476926,0.19975649181610058,-0.40486506045722415,-0.0358296338624568,-0.11674671446855434,0.371368898152513,-0.09623740800703517,0.14200967831656205,0.2520551319646167,0.5168529189376172,-0.1727101264568609,-0.35437425635321934,-0.452866023602003,0.2978914221665272,-0.8454727695723208,0.07605336731106044,-0.8095638141649011,0.49274670580034896,-0.6648507409345923,0.0531798093423195,-0.5854765051125995,pop
-0.11414274689437143,-0.13341104705827378,0.36002182622905976,-0.04718785721335972,-0.5382273793448991,-0.5535661008324095,0.6384840262880351,-0.5422546398146678,0.5682847776104512,-0.038152089873814576,-0.41945512489109915,-0.3209048923481269,0.34102524614280205,-0.5030386046121881,-0.16107592313495717,-0.3244878778604273,0.2730371769475846,-0.6502680169056517,-0.15133176866881126,0.017521424678316855,0.49984487077646605,0.4528770667792601,-0.028348149304419666,-0.13124594746236595,0.6548700736437181,-0.3610568559300402,-0.24515734262074526,-0.11296993054135251,0.29898623235058186,-0.7037137739612689,0.16766130950130265,-0.7963421779897537,0.6291830596501324,-0.45815531773775464,0.1819064479696856,-0.5530005937493453,pop
0.2620511671521155,-0.014950220011786808,0.7486238863444779,0.2762870365175425,-0.5584123505614524,-0.4536342636457862,0.751655599258984,-0.40291092396178396,0.8074999535203675,0.1226805955840744,-0.5942529011917033,-0.19535964001294914,0.5049898983882904,-0.2621654322184366,-0.2166051034104709,-0.41110584223979174,0.3172052461366885,-0.4524337788328998,0.029342685763992238,0.14550608686255173,0.4890859012481026,0.08463510437714472,-0.07509642935394477,0.004557777415101549,0.8222250681143455,0.24090732938488024,-0.10855754347131774,0.23815918230232103,-0.028268344581980576,-0.6642979753504038,-0.04543965516167802,-0.6515486768379466,0.27568726187974363,-0.4903214836016446,-0.0038123975350577086,-0.6193114507451353,pop
-0.10091529952616862,-0.04585198981651173,0.4013988435345872,-0.0932627679082978,-0.5999617616769775,-0.5122226720754812,0.6358694003562182,-0.5807427963682152,0.6164004933038343,-0.1350216699957154,-0.5261738504921908,-0.29458198580907113,0.3264936865013588,-0.4119365936472168,-0.09189891379091036,-0.24515694373824748,0.35023174894238857,-0.4667490907435028,-0.037084748922823624,0.40574876406652716,0.5884608278763914,-0.07378550043562138,0.18093464457244013,0.061929971445058074,0.7158826227830812,-0.33111795450169157,-0.10550618337238105,0.23388250844613512,0.2721633280887973,-0.7217004846781563,0.2039693313422541,-0.6837586073227706,0.5410698015655131,-0.6118799097053255,0.09923896976717395,-0.6013412151263201,pop
-0.3313417477822864,-0.36100299726554264,0.10515537067966307,0.2075162466823266,-0.3504368229212371,-0.5142382107732781,0.500256438204435,0.005140908738088479,0.29430283649704725,0.6168263797064257,-0.1851381865937135,0.18040740777690956,0.571635028600241,-0.1645908444738735,-0.227951736675983,-0.1884562165884207,0.35686631936059776,-0.6140637890776127,0.03963544351473042,-0.22292102048299167,0.35093843089435645,-0.2140101089817803,-0.08386745681655768,-0.23050931089183435,0.49869940450078526,0.18676225106056177,-0.3876476799275223,0.06649045890828331,-0.06169062574545198,-0.7606658658828025,-0.3307894705011044,-0.858601681845748,0.11841183162465149,-0.5710610591193399,-0.3666515930104236,-0.5495674562844106,pop
-0.2583335407901616,-0.1814784859769899,0.2584126988388413,0.21335579716532793,-0.3095197972537811,-0.5845214675821466,0.6252022950569109,-0.26704775702306116,0.5015772088670745,0.32117261844973544,-0.23826689037031268,-0.2757445766961627,0.5260918892668349,-0.3317777234696744,-0.4822941922235523,-0.242138132300173,0.15908352080759075,-0.2781594944860223,-0.38996431834472356,-0.06483108322428222,-0.031524341153608415,-0.15957592877709326,-0.31147830087234196,0.23393133263098376,0.24994974462058303,-0.014813738643268959,-0.20221295047113913,0.12273923133972886,-0.13852202430140564,-0.5948465703953911,-0.30651631758088616,-0.33971024822585205,0.2672772312721491,-0.2628228679423825,-0.3774133677506498,-0.2620454896268707,pop
-0.26249927390110117,-0.4917043879094042,0.28670727716357103,-0.05325541256221156,-0.5068006782882337,-0.5941964370594834,0.5951451109587891,-0.34561832467659626,0.500176622603975,0.1682191659184875,-0.35051351112356643,-0.2647879246773428,0.2776647419181515,-0.3861485893926152,-0.21668389540036204,-0.2520262555190216,0.43231949683057397,-0.4836805878808269,-0.1005593544895394,-0.3214195263087982,0.3336657590544666,0.035260332446590326,-0.18334642499846635,0.07580803064608,0.7078839656121646,0.04443837339668866,-0.23389293230795147,-0.28565127030601944,-0.018154174420926206,-0.6255854682701314,-0.23580404262401,-0.6371276072433676,0.21696546847781642,-0.4513867301521538,-0.3863830697300501,-0.5138582843693923,pop
-0.27624121420332437,-0.5675534703406679,0.22551606058542273,-0.20068701232389086,-0.5262576255316667,-0.5341296265402464,0.5573780153412675,-0.41685898668052157,0.45967117209238917,0.030977006054406342,-0.3599113057621096,-0.52439932921408,0.31743261466023,-0.5276716386341574,-0.16036325237667975,-0.19910227103864142,0.27476883422955467,-0.6352836313936413,0.02354110863588732,-0.386495622692306,0.5445007029033555,-0.43928771148641177,0.20972781644564048,-0.567124118489048,0.8189295976049931,-0.4829776471186784,-0.14969682781740604,-0.42572363660563783,0.2381587397727663,-0.7289400671099263,-0.04682196275117626,-0.7759103708498565,0.03219774745071302,-0.6300789016058369,-0.3712836537299871,-0.7686644068470169,pop
-0.32427161907607027,-0.4881949105150789,0.2025310288842348,-0.11976735988130127,-0.38125131294648806,-0.6052719230117889,0.5643164533230982,-0.3776975900588546,0.460625553882289,0.07947057039896155,-0.313812885774959,-0.3191208297049385,0.4000818972661054,-0.3285076026465569,-0.24046373579180222,-0.2730898581394505,0.3581117013784093,-0.6472781078134923,0.01680620201976979,-0.3673910542929901,0.42914007587401465,-0.5777584310989349,0.21265055099414107,-0.22620382527173977,0.5072796999609286,-0.5888786762931925,-0.19584194860905185,-0.2572175427452188,-0.03071555503938675,-0.664495403801936,-0.07075040942752522,-0.6878316463828932,0.4351342936782036,-0.6124604536926678,0.10270754504134441,-0.7118290226802894,pop
-0.11349548159028111,-0.45264861960765546,0.2644843764785121,-0.2802822456762698,-0.5579765487932162,-0.7210427289460681,0.4951580245416938,-0.5131247974052573,0.43684037654699726,-0.08426581379496123,-0.3442796259730623,-0.39639768859303603,0.08587941614081943,-0.6244032957177477,-0.3590451432934222,-0.3277416695152311,0.1519552374495671,-0.628086951553316,-0.2794413047542643,-0.29913681089798594,0.19379088019402593,-0.4140061417998151,-0.08228349389355592,-0.24929814429661556,0.4828627367065258,-0.2765513000904696,-0.36139677394180136,-0.09669902601590308,0.14588825770136554,-0.7576222129310972,0.024768285472625343,-0.8687739004379234,0.5351823749145327,-0.8466771331365899,-0.02536007627493237,-0.6989440717681159,pop
-0.0930817296920512,-0.4371973154579365,0.2833200632169435,-0.2750729684384082,-0.531055188505305,-0.6722187024424899,0.5093035071754259,-0.5153533679852412,0.4622244532445885,-0.09372043665712049,-0.3504194681153492,-0.3967759748307532,0.10473757262733112,-0.6230962767648186,-0.3746134106053842,-0.2782770901114602,0.1290986946171731,-0.6284076783268381,-0.284533418559564,-0.2724193972729254,0.2097708045474307,-0.367674685166677,-0.0751890356749467,-0.16697490513312196,0.4941374509601592,-0.1701589129373713,-0.34356596762672387,-0.08331335711512677,0.12735125219876725,-0.7410727759269522,0.026245587750863428,-0.8364239585911861,0.5515749092320298,-0.7674648420174283,-0.03502043658875707,-0.5734508781902578,pop
0.6929141045748379,0.3259935881033247,0.9999999999999998,0.2994304784180397,-0.6170546744611509,-0.6655003760194775,0.8595928194017948,-0.5039433913975309,0.9881012140480043,-0.05953842824715094,-0.7009126943976834,-0.20635516809844257,0.5034103892187908,-0.18835233072140045,-0.15899519501514542,-0.12831129643033212,0.556932332940877,-0.39833870661713056,-0.24717642483561433,-0.25775032775484097,0.3528195039789839,0.08502824061421443,-0.0031966678438545507,0.6401243707126483,0.7505507096744046,-0.07640311348763085,-0.3128633636676915,-0.25421130140066506,0.022211658978244758,-0.6298064626884781,0.0283895310626293,-0.6188102413728198,0.46129721911652943,-0.5979050544097672,-0.058458321026629505,-0.578359406135965,pop
-0.14960956624926347,-0.7995503670033787,0.19964569080144767,-0.7146231011702152,-0.7117239803351256,-0.8331033498443684,0.42531771040231736,-0.7512949211660185,0.3802839595689169,-0.6047487106388649,-0.34115068165477935,-0.8629476225111774,0.07730810343213207,-0.8715115802225545,-0.20293683226387715,-0.6868739359024256,0.14076069406573083,-0.844258536776028,0.24459389602628967,-0.7332796593047195,0.49912280464791164,-0.7547413440062226,0.12584580111052837,-0.5856459028744817,0.5817111038453182,-0.7928137338220644,-0.20019669145221897,-0.7838973898258256,0.11565496803574854,-0.8401616402451706,-0.18610964035242883,-0.9073702451255743,0.5155915859256676,-0.853424922809848,0.11812087607837779,-0.9016296620399001,pop
-0.3824923033516725,-0.6364615081036518,0.18504948648995279,-0.3065067554203228,-0.30065775069947254,-0.5013088305879911,0.653201370866958,-0.5375890738493411,0.5277173542553653,0.011406811469732547,-0.2506900674981227,-0.3948107982487076,0.42691216567254897,-0.5561631667886296,-0.39594669948108585,-0.29831351066620737,0.1647526622287093,-0.5452258335831063,-0.3238912044377874,0.3305247598948473,0.3019112086686513,0.04516268907219945,-0.0788774684637264,0.2088221505441039,0.5730524058457831,-0.17916998920111493,-0.4171503029673894,-0.3239397266537385,-0.11417489461263347,-0.5873455310016888,-0.23019993720986198,-0.7877161801514294,0.1637723068434589,-0.41692117068875034,-0.23066168450656943,-0.39563073594600073,pop
0.044254690598886315,-0.38559005963232884,0.40235666752844645,-0.2520539149618779,-0.7153151505701829,-0.6781124003339822,0.5946672789234484,-0.592767632858317,0.5787829772993476,-0.07263122554100276,-0.44224584604218864,-0.48056831918822307,0.08436433422613214,-0.4575658307069217,-0.4324782502484782,-0.11154204870743833,0.22171098712786214,-0.6369674957539735,-0.19244998608512157,-0.319389343185718,0.4412871417970674,-0.27541129930260144,0.08898292680166918,-0.12479243374217441,0.6074053464832462,-0.32133277264133153,-0.2301870322997002,-0.2475141761623787,0.2097117134094666,-0.7063136834424006,0.03277370605358522,-0.7452443575302118,0.5824965601168708,-0.5947266734934704,0.10040021374473085,-0.5994814967709128,pop
-0.3315906959761674,-0.14573593263492957,0.25621432339675776,0.09855933984817367,-0.4974011331321897,-0.6022268103384718,0.7058118414801935,-0.37510070762847514,0.6153717441017348,0.17678608677353913,-0.37478707455853166,-0.31373159401356665,0.49742792916818485,-0.3066048016439189,-0.10980014494599893,-0.2799541200474862,0.6986503287148758,-0.5420042795802805,-0.11149900952097233,0.24335491062003944,0.4048863224077639,0.03850731434812693,-0.0053372603357359424,0.04154480637335167,0.6299573581465242,-0.449697373833594,-0.12462929997046887,-0.13479248834955992,0.2378892256170985,-0.8324805086529494,0.11887098053956807,-0.8519239876037759,0.5335272837913537,-0.5136412882636386,0.02110145057599362,-0.38040182891784347,pop
0.1441327059838846,-0.6410359982344433,0.3543771441532171,-0.5608776160605257,-0.8918124293039247,-0.8293160305391911,0.47251032365017553,-0.596057566871979,0.47972558424898226,-0.3478038581681333,-0.4070945293481143,-0.7439676639742598,-0.007567573314815557,-0.6280138811652379,-0.22657754631819388,-0.5530222293655127,0.15624792335568505,-0.8094403525226805,-0.08212098488648573,-0.4632765995187821,0.32038792071349814,-0.5493960998384781,0.013487629364767786,0.010478435083177695,0.6210219109360242,-0.5153204073417594,-0.14506500202857808,-0.19255056770507384,0.3742694971069882,-0.810927283493682,0.01087050517900899,-0.8388329106114836,0.5610840684013922,-0.8122965333399436,-0.05597305620174449,-0.8689945774640377,pop
